,mnist_index,choice,rt,confidence,threshold,noise,true label
17796,7796,7,5,0.5340139269828796,3,2.9,7
17797,7797,5,5,0.5340139269828796,3,2.9,5
17798,7798,3,6,0.5089757442474365,3,2.9,3
17799,7799,8,8,0.4609517455101013,3,2.9,9
17800,7800,3,10,0.2700316309928894,3,2.9,3
17801,7801,7,3,0.6561865210533142,3,2.9,7
17802,7802,1,6,0.3413686156272888,3,2.9,1
17803,7803,8,7,0.3262941241264343,3,2.9,8
17804,7804,3,5,0.35790345072746277,3,2.9,3
17805,7805,8,4,0.5638020038604736,3,2.9,8
17806,7806,8,5,0.5340139865875244,3,2.9,1
17807,7807,9,5,0.35790345072746277,3,2.9,9
17808,7808,1,9,0.29981496930122375,3,2.9,5
17809,7809,5,9,0.29981496930122375,3,2.9,5
17810,7810,0,3,0.6561865210533142,3,2.9,0
17811,7811,8,6,0.3413686156272888,3,2.9,1
17812,7812,1,4,0.5638020038604736,3,2.9,1
17813,7813,9,6,0.3413686156272888,3,2.9,9
17814,7814,8,3,0.6561865210533142,3,2.9,8
17815,7815,2,6,0.5072156190872192,3,2.9,2
17816,7816,6,6,0.5072155594825745,3,2.9,6
17817,7817,0,3,0.6561865210533142,3,2.9,0
17818,7818,4,7,0.3262941241264343,3,2.9,4
17819,7819,8,10,0.2881242036819458,3,2.9,5
17820,7820,0,4,0.5638020038604736,3,2.9,0
17821,7821,3,3,0.6561865210533142,3,2.9,3
17822,7822,8,5,0.35790345072746277,3,2.9,1
17823,7823,1,6,0.3413686156272888,3,2.9,8
17824,7824,6,5,0.5340139865875244,3,2.9,6
17825,7825,7,4,0.5638020038604736,3,2.9,7
17826,7826,3,5,0.5340139865875244,3,2.9,5
17827,7827,9,3,0.6561865210533142,3,2.9,9
17828,7828,8,6,0.3413686156272888,3,2.9,9
17829,7829,3,3,0.6561865210533142,3,2.9,3
17830,7830,0,3,0.6561865210533142,3,2.9,0
17831,7831,3,3,0.6561865210533142,3,2.9,3
17832,7832,1,3,0.6561865210533142,3,2.9,1
17833,7833,4,4,0.5638020038604736,3,2.9,4
17834,7834,4,7,0.3262941241264343,3,2.9,4
17835,7835,0,6,0.3413686156272888,3,2.9,0
17836,7836,4,4,0.5638020038604736,3,2.9,4
17837,7837,7,7,0.3032817244529724,3,2.9,9
17838,7838,0,3,0.6561865210533142,3,2.9,0
17839,7839,8,4,0.5638020038604736,3,2.9,1
17840,7840,8,7,0.48297831416130066,3,2.9,2
17841,7841,8,7,0.3262941241264343,3,2.9,3
17842,7842,6,5,0.5340139269828796,3,2.9,5
17843,7843,6,5,0.5340139269828796,3,2.9,6
17844,7844,7,3,0.6561865210533142,3,2.9,7
17845,7845,8,4,0.5638020038604736,3,2.9,8
17846,7846,0,3,0.6561865210533142,3,2.9,0
17847,7847,8,3,0.6561865210533142,3,2.9,1
17848,7848,8,5,0.35790345072746277,3,2.9,2
17849,7849,7,8,0.3124946057796478,3,2.9,3
17850,7850,4,10,0.2700316309928894,3,2.9,5
17851,7851,0,5,0.5340139865875244,3,2.9,6
17852,7852,9,4,0.5638020038604736,3,2.9,7
17853,7853,8,3,0.6561865210533142,3,2.9,8
17854,7854,4,5,0.35790345072746277,3,2.9,9
17855,7855,0,3,0.6561865210533142,3,2.9,0
17856,7856,8,5,0.35790345072746277,3,2.9,1
17857,7857,4,10,0.2700316309928894,3,2.9,2
17858,7858,0,12,0.2252744883298874,3,2.9,3
17859,7859,8,8,0.3124946355819702,3,2.9,5
17860,7860,6,6,0.3413686156272888,3,2.9,6
17861,7861,8,6,0.3413686156272888,3,2.9,7
17862,7862,8,4,0.5638020038604736,3,2.9,8
17863,7863,1,9,0.28027403354644775,3,2.9,9
17864,7864,9,6,0.5072156190872192,3,2.9,9
17865,7865,7,6,0.34168773889541626,3,2.9,7
17866,7866,0,3,0.6561865210533142,3,2.9,0
17867,7867,9,6,0.5072156190872192,3,2.9,9
17868,7868,8,4,0.5638020038604736,3,2.9,0
17869,7869,8,5,0.5340139865875244,3,2.9,1
17870,7870,3,10,0.2881242036819458,3,2.9,5
17871,7871,8,5,0.5340139865875244,3,2.9,8
17872,7872,8,3,0.6561865210533142,3,2.9,8
17873,7873,0,4,0.8427625298500061,3,2.9,0
17874,7874,9,6,0.5072156190872192,3,2.9,9
17875,7875,8,17,6.377696990966797e-06,3,2.9,3
17876,7876,2,13,0.23031815886497498,3,2.9,2
17877,7877,8,3,0.6561865210533142,3,2.9,7
17878,7878,8,4,0.5638020038604736,3,2.9,8
17879,7879,4,7,0.3262941241264343,3,2.9,4
17880,7880,6,4,0.5638020038604736,3,2.9,6
17881,7881,1,5,0.5340139865875244,3,2.9,1
17882,7882,0,3,0.6561865210533142,3,2.9,0
17883,7883,4,4,0.5638020038604736,3,2.9,4
17884,7884,9,5,0.5340139269828796,3,2.9,9
17885,7885,4,3,0.6561865210533142,3,2.9,4
17886,7886,4,5,0.5340139269828796,3,2.9,2
17887,7887,0,3,0.6561865210533142,3,2.9,0
17888,7888,5,6,0.3413686156272888,3,2.9,5
17889,7889,0,4,0.5638020038604736,3,2.9,0
17890,7890,1,3,0.6561865210533142,3,2.9,1
17891,7891,6,4,0.5638020038604736,3,2.9,6
17892,7892,9,5,0.5340139269828796,3,2.9,9
17893,7893,0,8,0.3124946355819702,3,2.9,3
17894,7894,9,9,0.2802741825580597,3,2.9,2
17895,7895,9,7,0.3262941241264343,3,2.9,9
17896,7896,8,4,0.5638020038604736,3,2.9,1
17897,7897,6,4,0.5638020038604736,3,2.9,6
17898,7898,0,5,0.5340139865875244,3,2.9,0
17899,7899,8,5,0.5340139865875244,3,2.9,1
17900,7900,1,6,0.5072156190872192,3,2.9,1
17901,7901,8,6,0.3413686156272888,3,2.9,8
17902,7902,8,5,0.35790345072746277,3,2.9,7
17903,7903,8,5,0.5340139865875244,3,2.9,7
17904,7904,6,4,0.5638020038604736,3,2.9,6
17905,7905,3,5,0.5340139865875244,3,2.9,3
17906,7906,6,3,0.6561865210533142,3,2.9,6
17907,7907,0,3,0.6561865210533142,3,2.9,0
17908,7908,7,3,0.6561865210533142,3,2.9,7
17909,7909,8,7,0.3262941241264343,3,2.9,2
17910,7910,4,7,0.48297831416130066,3,2.9,4
17911,7911,8,3,0.6561865210533142,3,2.9,1
17912,7912,8,5,0.5340139865875244,3,2.9,7
17913,7913,0,3,0.6561865210533142,3,2.9,0
17914,7914,6,3,0.6561865210533142,3,2.9,6
17915,7915,8,3,0.6561865210533142,3,2.9,7
17916,7916,8,4,0.5638020038604736,3,2.9,1
17917,7917,4,10,0.2717636227607727,3,2.9,2
17918,7918,8,9,0.29981496930122375,3,2.9,5
17919,7919,8,4,0.5638020038604736,3,2.9,8
17920,7920,8,3,0.6561865210533142,3,2.9,1
17921,7921,8,8,0.4609518051147461,3,2.9,8
17922,7922,3,7,0.7545832395553589,3,2.9,2
17923,7923,0,6,0.3413686156272888,3,2.9,8
17924,7924,8,7,0.3262941241264343,3,2.9,7
17925,7925,6,3,0.6561865210533142,3,2.9,6
17926,7926,8,4,0.5638020038604736,3,2.9,8
17927,7927,1,4,0.5638020038604736,3,2.9,7
17928,7928,8,5,0.5340139865875244,3,2.9,1
17929,7929,6,4,0.5638020038604736,3,2.9,6
17930,7930,2,6,0.5072155594825745,3,2.9,2
17931,7931,9,3,0.6561865210533142,3,2.9,9
17932,7932,3,4,0.5638020038604736,3,2.9,3
17933,7933,0,3,0.6561865210533142,3,2.9,0
17934,7934,1,3,0.6561865210533142,3,2.9,1
17935,7935,2,3,0.6561865210533142,3,2.9,2
17936,7936,3,3,0.6561865210533142,3,2.9,3
17937,7937,4,6,0.5072155594825745,3,2.9,4
17938,7938,8,4,0.5638020038604736,3,2.9,5
17939,7939,6,4,0.5638020038604736,3,2.9,6
17940,7940,7,3,0.6561865210533142,3,2.9,7
17941,7941,8,3,0.6561865210533142,3,2.9,8
17942,7942,7,7,0.3137757182121277,3,2.9,9
17943,7943,0,3,0.6561865210533142,3,2.9,0
17944,7944,1,3,0.6561865210533142,3,2.9,1
17945,7945,2,5,0.5340139865875244,3,2.9,2
17946,7946,3,4,0.5638020038604736,3,2.9,3
17947,7947,4,7,0.48297739028930664,3,2.9,4
17948,7948,8,6,0.3413686156272888,3,2.9,5
17949,7949,6,6,0.3413686156272888,3,2.9,6
17950,7950,7,4,0.5638020038604736,3,2.9,7
17951,7951,8,5,0.5340139865875244,3,2.9,8
17952,7952,7,9,0.2631247341632843,3,2.9,9
17953,7953,0,3,0.6561865210533142,3,2.9,0
17954,7954,1,4,0.5638020038604736,3,2.9,1
17955,7955,3,7,0.3032817244529724,3,2.9,2
17956,7956,3,3,0.6561865210533142,3,2.9,3
17957,7957,9,4,0.5638020038604736,3,2.9,4
17958,7958,8,3,0.6561865210533142,3,2.9,5
17959,7959,6,5,0.5340139269828796,3,2.9,6
17960,7960,7,3,0.6561865210533142,3,2.9,7
17961,7961,8,4,0.5638020038604736,3,2.9,8
17962,7962,9,8,0.4609518051147461,3,2.9,9
17963,7963,8,3,0.6561865210533142,3,2.9,8
17964,7964,7,8,0.3124946057796478,3,2.9,9
17965,7965,5,3,0.6561865210533142,3,2.9,5
17966,7966,7,5,0.5340139269828796,3,2.9,7
17967,7967,0,4,0.5638020038604736,3,2.9,0
17968,7968,3,3,0.6561865210533142,3,2.9,3
17969,7969,1,3,0.6561865210533142,3,2.9,1
17970,7970,6,4,0.5638020038604736,3,2.9,6
17971,7971,8,3,0.6561865210533142,3,2.9,8
17972,7972,4,4,0.5638020038604736,3,2.9,4
17973,7973,1,5,0.35790345072746277,3,2.9,1
17974,7974,5,4,0.5638020038604736,3,2.9,5
17975,7975,8,4,0.5638020038604736,3,2.9,6
17976,7976,4,5,0.5353381037712097,3,2.9,4
17977,7977,2,6,0.5072155594825745,3,2.9,2
17978,7978,7,3,0.6561865210533142,3,2.9,7
17979,7979,8,3,0.6561865210533142,3,2.9,8
17980,7980,1,3,0.6561865210533142,3,2.9,1
17981,7981,3,3,0.6561865210533142,3,2.9,3
17982,7982,1,5,0.35790345072746277,3,2.9,4
17983,7983,3,3,0.6561865210533142,3,2.9,3
17984,7984,1,3,0.6561865210533142,3,2.9,4
17985,7985,7,6,0.3413686156272888,3,2.9,7
17986,7986,2,4,0.5638020038604736,3,2.9,2
17987,7987,0,5,0.5340139865875244,3,2.9,0
17988,7988,3,6,0.3413686156272888,3,2.9,5
17989,7989,0,8,0.4609518349170685,3,2.9,0
17990,7990,1,6,1.9073486328125e-05,3,2.9,1
17991,7991,7,6,0.3413686156272888,3,2.9,9
17992,7992,2,5,0.35790345072746277,3,2.9,2
17993,7993,3,5,0.5340139865875244,3,2.9,3
17994,7994,2,6,0.3413686156272888,3,2.9,2
17995,7995,3,3,0.6561865210533142,3,2.9,3
17996,7996,5,7,0.3262941241264343,3,2.9,5
17997,7997,3,3,0.6561865210533142,3,2.9,5
17998,7998,7,3,0.6561865210533142,3,2.9,7
17999,7999,8,4,0.5638020038604736,3,2.9,8
18000,8000,4,3,0.6561865210533142,3,2.9,4
18001,8001,9,3,0.6561865210533142,3,2.9,9
18002,8002,9,7,0.3262941241264343,3,2.9,9
18003,8003,7,4,0.5638020038604736,3,2.9,7
18004,8004,8,5,0.5340139865875244,3,2.9,1
18005,8005,1,4,0.5638020038604736,3,2.9,1
18006,8006,7,5,0.5340139865875244,3,2.9,9
18007,8007,0,4,0.5638020038604736,3,2.9,0
18008,8008,7,4,0.5638020038604736,3,2.9,7
18009,8009,8,5,0.35790345072746277,3,2.9,8
18010,8010,3,4,0.5638020038604736,3,2.9,3
18011,8011,4,5,0.35790345072746277,3,2.9,4
18012,8012,8,9,0.2631247341632843,3,2.9,8
18013,8013,6,3,0.6561865210533142,3,2.9,6
18014,8014,3,3,0.6561865210533142,3,2.9,3
18015,8015,8,3,0.6561865210533142,3,2.9,8
18016,8016,0,5,0.5340139865875244,3,2.9,0
18017,8017,9,5,0.35790345072746277,3,2.9,9
18018,8018,6,3,0.6561865210533142,3,2.9,6
18019,8019,2,3,0.6561865210533142,3,2.9,2
18020,8020,1,8,0.3124946057796478,3,2.9,1
18021,8021,0,3,0.6561865210533142,3,2.9,0
18022,8022,8,5,0.35790345072746277,3,2.9,1
18023,8023,0,3,0.6561865210533142,3,2.9,0
18024,8024,6,4,0.5638020038604736,3,2.9,6
18025,8025,2,5,0.5340139865875244,3,2.9,2
18026,8026,3,3,0.6561865210533142,3,2.9,3
18027,8027,8,3,0.6561865210533142,3,2.9,8
18028,8028,7,7,0.3262941241264343,3,2.9,9
18029,8029,0,4,0.5638020038604736,3,2.9,0
18030,8030,7,4,0.5638020038604736,3,2.9,7
18031,8031,2,5,0.5340139269828796,3,2.9,2
18032,8032,3,5,0.35790345072746277,3,2.9,3
18033,8033,9,5,0.35790345072746277,3,2.9,4
18034,8034,3,3,0.6561865210533142,3,2.9,5
18035,8035,8,3,0.6561865210533142,3,2.9,5
18036,8036,2,5,0.5340139269828796,3,2.9,2
18037,8037,8,3,0.6561865210533142,3,2.9,8
18038,8038,8,4,0.5638020038604736,3,2.9,5
18039,8039,4,4,0.5638020038604736,3,2.9,4
18040,8040,6,4,0.5638020038604736,3,2.9,6
18041,8041,6,5,0.5340139269828796,3,2.9,6
18042,8042,6,6,0.3413686156272888,3,2.9,6
18043,8043,7,3,0.6561865210533142,3,2.9,7
18044,8044,8,6,0.5072155594825745,3,2.9,9
18045,8045,1,4,0.5638020038604736,3,2.9,1
18046,8046,8,3,0.6561865210533142,3,2.9,8
18047,8047,3,8,0.3124946355819702,3,2.9,2
18048,8048,4,7,0.3262941241264343,3,2.9,1
18049,8049,8,5,0.5340139865875244,3,2.9,5
18050,8050,2,6,0.5072156190872192,3,2.9,3
18051,8051,4,3,0.6561865210533142,3,2.9,4
18052,8052,7,3,0.6561865210533142,3,2.9,7
18053,8053,9,4,0.5638020038604736,3,2.9,9
18054,8054,4,7,0.48297831416130066,3,2.9,4
18055,8055,0,3,0.6561865210533142,3,2.9,0
18056,8056,0,3,0.6561865210533142,3,2.9,0
18057,8057,0,3,0.6561865210533142,3,2.9,0
18058,8058,1,5,0.5340139865875244,3,2.9,1
18059,8059,8,7,0.3262941241264343,3,2.9,2
18060,8060,3,3,0.6561865210533142,3,2.9,3
18061,8061,4,4,0.5638020038604736,3,2.9,4
18062,8062,8,3,0.6561865210533142,3,2.9,5
18063,8063,8,8,0.3124946355819702,3,2.9,6
18064,8064,1,4,0.5638020038604736,3,2.9,7
18065,8065,8,4,0.5638020038604736,3,2.9,8
18066,8066,8,12,0.23772820830345154,3,2.9,9
18067,8067,0,3,0.6561865210533142,3,2.9,0
18068,8068,1,4,0.5638020038604736,3,2.9,1
18069,8069,2,3,0.6561865210533142,3,2.9,2
18070,8070,3,3,0.6561865210533142,3,2.9,3
18071,8071,9,6,0.5072156190872192,3,2.9,4
18072,8072,3,3,0.6561865210533142,3,2.9,5
18073,8073,6,4,0.5638020038604736,3,2.9,6
18074,8074,7,3,0.6561865210533142,3,2.9,7
18075,8075,8,3,0.6561865210533142,3,2.9,8
18076,8076,9,4,0.5638020038604736,3,2.9,9
18077,8077,0,5,0.5340139865875244,3,2.9,0
18078,8078,1,7,0.48297831416130066,3,2.9,1
18079,8079,2,7,0.3262941241264343,3,2.9,2
18080,8080,3,3,0.6561865210533142,3,2.9,3
18081,8081,4,5,0.5340139269828796,3,2.9,4
18082,8082,8,4,0.5638020038604736,3,2.9,5
18083,8083,6,5,0.5340139269828796,3,2.9,6
18084,8084,4,6,0.5072156190872192,3,2.9,9
18085,8085,0,3,0.6561865210533142,3,2.9,0
18086,8086,8,6,0.5072155594825745,3,2.9,1
18087,8087,3,4,0.5638020038604736,3,2.9,3
18088,8088,1,4,0.5638020038604736,3,2.9,1
18089,8089,8,3,0.6561865210533142,3,2.9,5
18090,8090,1,5,0.5340139865875244,3,2.9,1
18091,8091,8,6,0.5072156190872192,3,2.9,2
18092,8092,4,3,0.6561865210533142,3,2.9,4
18093,8093,9,4,0.5638020038604736,3,2.9,9
18094,8094,8,5,0.5340139269828796,3,2.9,2
18095,8095,1,6,0.3413686156272888,3,2.9,4
18096,8096,6,4,0.5638020038604736,3,2.9,6
18097,8097,8,4,0.5638020038604736,3,2.9,8
18098,8098,0,3,0.6561865210533142,3,2.9,0
18099,8099,8,6,0.3413686156272888,3,2.9,1
18100,8100,1,4,0.5638020038604736,3,2.9,1
18101,8101,9,4,0.5638020038604736,3,2.9,9
18102,8102,8,4,0.5638020038604736,3,2.9,2
18103,8103,6,6,0.5072155594825745,3,2.9,6
18104,8104,6,8,0.2913244366645813,3,2.9,6
18105,8105,8,3,0.6561865210533142,3,2.9,8
18106,8106,7,4,0.5638020038604736,3,2.9,7
18107,8107,9,7,0.3032817840576172,3,2.9,4
18108,8108,7,3,0.6561865210533142,3,2.9,2
18109,8109,9,6,0.5072156190872192,3,2.9,9
18110,8110,7,5,0.5340139865875244,3,2.9,7
18111,8111,0,3,0.6561865210533142,3,2.9,0
18112,8112,3,6,0.3413686156272888,3,2.9,2
18113,8113,1,5,0.35790345072746277,3,2.9,1
18114,8114,0,4,0.5638020038604736,3,2.9,0
18115,8115,8,5,0.5340139865875244,3,2.9,3
18116,8116,6,3,0.6561865210533142,3,2.9,6
18117,8117,0,3,0.6561865210533142,3,2.9,0
18118,8118,1,8,0.3124946057796478,3,2.9,1
18119,8119,3,6,0.3413686156272888,3,2.9,2
18120,8120,3,4,0.5638020038604736,3,2.9,3
18121,8121,9,8,0.2913244366645813,3,2.9,4
18122,8122,5,5,0.5340139865875244,3,2.9,5
18123,8123,8,7,0.48297831416130066,3,2.9,6
18124,8124,7,3,0.6561865210533142,3,2.9,7
18125,8125,8,4,0.563802182674408,3,2.9,8
18126,8126,9,3,0.6561865210533142,3,2.9,9
18127,8127,0,3,0.6561865210533142,3,2.9,0
18128,8128,1,5,0.5340139865875244,3,2.9,1
18129,8129,2,6,0.3413686156272888,3,2.9,2
18130,8130,3,5,0.5340139865875244,3,2.9,3
18131,8131,9,6,0.5072156190872192,3,2.9,4
18132,8132,3,4,0.5638020038604736,3,2.9,5
18133,8133,6,6,0.5072156190872192,3,2.9,6
18134,8134,7,4,0.5638020038604736,3,2.9,7
18135,8135,8,4,0.5638020038604736,3,2.9,8
18136,8136,9,4,0.5638020038604736,3,2.9,9
18137,8137,0,3,0.6561865210533142,3,2.9,0
18138,8138,1,5,0.35790345072746277,3,2.9,1
18139,8139,2,3,0.6561865210533142,3,2.9,2
18140,8140,3,4,0.5638020038604736,3,2.9,3
18141,8141,4,4,0.5638020038604736,3,2.9,4
18142,8142,8,10,0.2700316309928894,3,2.9,5
18143,8143,6,8,0.3124946057796478,3,2.9,6
18144,8144,8,7,0.3032817244529724,3,2.9,7
18145,8145,8,4,0.5638020038604736,3,2.9,8
18146,8146,9,5,0.5340139269828796,3,2.9,9
18147,8147,8,3,0.6561865210533142,3,2.9,8
18148,8148,2,7,0.3262941241264343,3,2.9,6
18149,8149,8,4,0.5638020038604736,3,2.9,5
18150,8150,9,3,0.6561865210533142,3,2.9,9
18151,8151,7,7,0.48297831416130066,3,2.9,7
18152,8152,0,4,0.5638020038604736,3,2.9,0
18153,8153,2,7,0.48297831416130066,3,2.9,2
18154,8154,3,4,0.5638020038604736,3,2.9,3
18155,8155,4,7,0.3262941241264343,3,2.9,4
18156,8156,3,4,0.5638020038604736,3,2.9,3
18157,8157,8,3,0.6561865210533142,3,2.9,8
18158,8158,3,5,0.5340139865875244,3,2.9,5
18159,8159,1,4,0.5638020038604736,3,2.9,1
18160,8160,3,8,0.2913244366645813,3,2.9,5
18161,8161,2,8,0.3124946355819702,3,2.9,2
18162,8162,3,5,0.35790345072746277,3,2.9,3
18163,8163,0,3,0.6561865210533142,3,2.9,0
18164,8164,1,6,0.5072156190872192,3,2.9,1
18165,8165,7,5,0.5340139865875244,3,2.9,2
18166,8166,1,3,0.6561865210533142,3,2.9,1
18167,8167,3,3,0.6561865210533142,3,2.9,3
18168,8168,2,6,0.5072156190872192,3,2.9,2
18169,8169,6,6,1.7881393432617188e-06,3,2.9,6
18170,8170,8,11,0.24563086032867432,3,2.9,5
18171,8171,3,3,0.6561865210533142,3,2.9,3
18172,8172,0,7,0.3032817244529724,3,2.9,0
18173,8173,7,3,0.6561865210533142,3,2.9,7
18174,8174,2,3,0.6561865210533142,3,2.9,2
18175,8175,7,3,0.6561865210533142,3,2.9,7
18176,8176,4,3,0.6561865210533142,3,2.9,4
18177,8177,6,4,0.5638020038604736,3,2.9,6
18178,8178,4,7,0.3262941241264343,3,2.9,4
18179,8179,0,3,0.6561865210533142,3,2.9,0
18180,8180,5,9,0.2802741825580597,3,2.9,5
18181,8181,9,8,0.4609518051147461,3,2.9,9
18182,8182,8,5,0.5340139865875244,3,2.9,9
18183,8183,8,9,0.440846711397171,3,2.9,8
18184,8184,8,7,0.3262941241264343,3,2.9,9
18185,8185,9,8,0.2913244366645813,3,2.9,5
18186,8186,3,3,0.6561865210533142,3,2.9,3
18187,8187,1,3,0.6561865210533142,3,2.9,1
18188,8188,7,6,0.3413686156272888,3,2.9,7
18189,8189,4,4,0.5638020038604736,3,2.9,4
18190,8190,7,3,0.6561865210533142,3,2.9,7
18191,8191,6,5,0.5340139269828796,3,2.9,6
18192,8192,5,11,0.6007791757583618,3,2.9,5
18193,8193,8,9,0.440846711397171,3,2.9,4
18194,8194,0,10,0.2881242036819458,3,2.9,0
18195,8195,0,5,0.35790345072746277,3,2.9,0
18196,8196,6,7,0.023336142301559448,3,2.9,6
18197,8197,6,4,0.5638020038604736,3,2.9,6
18198,8198,9,6,0.3413686156272888,3,2.9,2
18199,8199,0,4,0.5638020038604736,3,2.9,0
18200,8200,6,5,0.5340139269828796,3,2.9,6
18201,8201,3,3,0.6561865210533142,3,2.9,3
18202,8202,7,3,0.6561865210533142,3,2.9,7
18203,8203,7,4,0.5638020038604736,3,2.9,7
18204,8204,9,3,0.6561865210533142,3,2.9,4
18205,8205,4,4,0.5638020038604736,3,2.9,4
18206,8206,3,3,0.6561865210533142,3,2.9,3
18207,8207,9,3,0.6561865210533142,3,2.9,9
18208,8208,2,4,0.5638020038604736,3,2.9,2
18209,8209,8,3,0.6561865210533142,3,2.9,8
18210,8210,9,5,0.5340139269828796,3,2.9,9
18211,8211,6,6,0.5072156190872192,3,2.9,6
18212,8212,9,5,0.35790345072746277,3,2.9,0
18213,8213,9,3,0.6561865210533142,3,2.9,9
18214,8214,3,6,0.3413686156272888,3,2.9,5
18215,8215,3,3,0.6561865210533142,3,2.9,3
18216,8216,8,3,0.6561865210533142,3,2.9,8
18217,8217,8,3,0.6561865210533142,3,2.9,8
18218,8218,7,3,0.6561865210533142,3,2.9,7
18219,8219,1,4,0.5638020038604736,3,2.9,1
18220,8220,4,6,0.5072156190872192,3,2.9,4
18221,8221,0,3,0.6561865210533142,3,2.9,0
18222,8222,9,5,0.5340139865875244,3,2.9,4
18223,8223,8,4,0.5638020038604736,3,2.9,8
18224,8224,8,7,0.4836110770702362,3,2.9,5
18225,8225,2,8,0.3124946355819702,3,2.9,2
18226,8226,3,4,0.5638020038604736,3,2.9,3
18227,8227,9,5,0.5340139269828796,3,2.9,9
18228,8228,2,12,0.23772820830345154,3,2.9,0
18229,8229,8,5,0.35790345072746277,3,2.9,1
18230,8230,9,5,0.5340194702148438,3,2.9,9
18231,8231,8,4,0.5638020038604736,3,2.9,1
18232,8232,5,5,0.5340139269828796,3,2.9,5
18233,8233,1,5,0.35790345072746277,3,2.9,1
18234,8234,7,4,0.5638020038604736,3,2.9,7
18235,8235,4,6,0.5072156190872192,3,2.9,4
18236,8236,8,4,0.5638020038604736,3,2.9,8
18237,8237,6,6,0.5072156190872192,3,2.9,6
18238,8238,2,5,0.5340139865875244,3,2.9,2
18239,8239,1,6,0.3413686156272888,3,2.9,1
18240,8240,6,5,0.5340139865875244,3,2.9,6
18241,8241,8,3,0.6561865210533142,3,2.9,8
18242,8242,8,4,0.5638020038604736,3,2.9,8
18243,8243,6,8,0.3124946355819702,3,2.9,0
18244,8244,1,3,0.6561865210533142,3,2.9,1
18245,8245,1,10,0.2881242036819458,3,2.9,2
18246,8246,8,7,0.3262941241264343,3,2.9,3
18247,8247,4,5,0.35790345072746277,3,2.9,4
18248,8248,7,3,0.6561865210533142,3,2.9,7
18249,8249,8,4,0.5638020038604736,3,2.9,8
18250,8250,4,8,0.2913244366645813,3,2.9,9
18251,8251,0,4,0.5638020038604736,3,2.9,0
18252,8252,1,3,0.6561865210533142,3,2.9,1
18253,8253,3,6,0.3413686156272888,3,2.9,2
18254,8254,3,3,0.6561865210533142,3,2.9,3
18255,8255,4,11,0.27731090784072876,3,2.9,4
18256,8256,4,7,0.48297831416130066,3,2.9,6
18257,8257,7,3,0.6561865210533142,3,2.9,7
18258,8258,8,3,0.6561865210533142,3,2.9,8
18259,8259,9,3,0.6561865210533142,3,2.9,9
18260,8260,0,6,0.5072156190872192,3,2.9,0
18261,8261,1,5,0.35790345072746277,3,2.9,1
18262,8262,7,3,0.6561865210533142,3,2.9,2
18263,8263,3,4,0.5638020038604736,3,2.9,3
18264,8264,4,3,0.6561865210533142,3,2.9,4
18265,8265,7,3,0.6561865210533142,3,2.9,7
18266,8266,8,4,0.5638020038604736,3,2.9,8
18267,8267,9,3,0.6561865210533142,3,2.9,9
18268,8268,1,5,0.35790345072746277,3,2.9,1
18269,8269,4,3,0.6561865210533142,3,2.9,4
18270,8270,3,3,0.6561865210533142,3,2.9,5
18271,8271,3,3,0.6561865210533142,3,2.9,3
18272,8272,3,6,0.3413686156272888,3,2.9,3
18273,8273,9,4,0.5638020038604736,3,2.9,0
18274,8274,9,3,0.6561865210533142,3,2.9,9
18275,8275,8,6,0.5072156190872192,3,2.9,5
18276,8276,8,8,0.3124985694885254,3,2.9,4
18277,8277,3,6,0.5072156190872192,3,2.9,3
18278,8278,9,6,0.3413686156272888,3,2.9,0
18279,8279,9,7,0.3262941241264343,3,2.9,8
18280,8280,4,4,0.5638020038604736,3,2.9,4
18281,8281,1,6,0.3413686156272888,3,2.9,6
18282,8282,7,4,0.5638020038604736,3,2.9,7
18283,8283,8,7,0.48297837376594543,3,2.9,0
18284,8284,7,3,0.6561865210533142,3,2.9,7
18285,8285,7,3,0.6561865210533142,3,2.9,7
18286,8286,1,3,0.6561865210533142,3,2.9,1
18287,8287,8,7,0.3032817244529724,3,2.9,6
18288,8288,9,6,0.5072156190872192,3,2.9,9
18289,8289,1,4,0.5638020038604736,3,2.9,1
18290,8290,8,3,0.6561865210533142,3,2.9,3
18291,8291,2,9,0.2802741825580597,3,2.9,6
18292,8292,8,5,0.5340139269828796,3,2.9,2
18293,8293,3,5,0.35790345072746277,3,2.9,3
18294,8294,8,3,0.6561865210533142,3,2.9,8
18295,8295,7,6,0.3413686156272888,3,2.9,2
18296,8296,3,7,0.44427424669265747,3,2.9,3
18297,8297,8,3,0.6561865210533142,3,2.9,8
18298,8298,9,6,0.5072156190872192,3,2.9,9
18299,8299,8,6,0.5072156190872192,3,2.9,5
18300,8300,8,3,0.6561865210533142,3,2.9,8
18301,8301,8,3,0.6561865210533142,3,2.9,8
18302,8302,7,6,0.3413686156272888,3,2.9,7
18303,8303,8,6,0.3413686156272888,3,2.9,1
18304,8304,7,3,0.6561865210533142,3,2.9,7
18305,8305,1,4,0.5638020038604736,3,2.9,1
18306,8306,1,6,0.3413686156272888,3,2.9,1
18307,8307,0,3,0.6561865210533142,3,2.9,0
18308,8308,3,4,0.5638020038604736,3,2.9,3
18309,8309,1,9,0.29981496930122375,3,2.9,4
18310,8310,4,8,0.3124946057796478,3,2.9,2
18311,8311,4,9,0.2802741825580597,3,2.9,6
18312,8312,4,7,0.32631024718284607,3,2.9,4
